번호,개방자치단체코드,관리번호,인허가일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,소재지전화,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,좌표정보(x),좌표정보(y)
9189,3220000,3.22E+17,2011-11-01,1,영업/정상,0,정상,554-7582,서울특별시 강남구 개포동 189 개포자이 프레지던스 상가 208호,"서울특별시 강남구 삼성로 14, 2층 208호 (개포동, 개포자이 프레지던스)",6331,스마트동물병원,2023-03-31 15:34,U,2023-04-02 2:40,206239.624,442598.513
9190,3080000,3.08E+17,2003-06-26,1,영업/정상,0,정상,02-988-0251,서울특별시 강북구 미아동 48-24번지,서울특별시 강북구 월계로 35 (미아동),1222,창문동물병원,2017-09-26 10:58,I,2018-08-31 23:59,202914.2828,456532.1412
9191,3080000,3.08E+17,2003-07-18,1,영업/정상,0,정상,02-987-7959,서울특별시 강북구 미아동 197-9번지,서울특별시 강북구 도봉로 202 (미아동),1133,위즈동물병원,2019-07-15 14:49,U,2019-07-17 2:40,202252.6859,458266.0946
9192,3220000,3.22E+17,2010-06-29,1,영업/정상,0,정상,02-549-7582,서울특별시 강남구 논현동 191-12 1~4층,"서울특별시 강남구 논현로 621, 1~4층 (논현동)",6122,충현동물병원,2022-09-01 16:50,U,2022-09-03 2:40,202825.95,445202.715
9193,3220000,3.22E+17,2010-09-02,1,영업/정상,0,정상,02-575-7581,서울특별시 강남구 개포동 1187-1번지,서울특별시 강남구 논현로10길 14 (개포동),6314,한 동물병원,2019-01-18 13:49,U,2019-01-20 2:40,204337.1417,441340.022
9194,3220000,3.22E+17,2013-05-13,1,영업/정상,0,정상,02-541-7515,서울특별시 강남구 삼성동 70-6,서울특별시 강남구 삼성로 614 (삼성동),6085,24시 청담우리 동물병원,2022-08-05 9:39,U,2022-08-07 2:40,204603.205,445808.225
9195,3090000,3.09E+17,2005-01-13,1,영업/정상,0,정상,902-7582,서울특별시 도봉구 쌍문동 88-115 1층,"서울특별시 도봉구 도봉로 499, 1층 (쌍문동)",1442,삼성동물종합병원,2022-08-18 7:49,U,2022-08-20 2:40,203044.803,460873.2212
9196,3150000,3.15E+17,2013-01-03,1,영업/정상,0,정상,,서울특별시 강서구 등촌동 628-13번지 101-1호,"서울특별시 강서구 양천로 510, 1층 101-1호 (등촌동, 현대프린스텔빌딩)",7548,24시 안박동물병원,2020-06-12 13:49,U,2020-06-14 2:40,187239.1822,450877.7984
9197,3190000,3.19E+17,2010-04-29,1,영업/정상,0,정상,02-3486-7707,서울특별시 동작구 사당동 1047-49번지 102호,"서울특별시 동작구 남부순환로267길 5 (사당동,102호)",,세인트필립 동물병원,2013-09-14 18:17,I,2018-08-31 23:59,197869.5889,441659.8305
9198,3190000,3.19E+17,2010-07-02,1,영업/정상,0,정상,02-592-8875,서울특별시 동작구 사당동 162-96번지 1층,"서울특별시 동작구 사당로23나길 30 (사당동,1층)",,이수동물병원,2019-04-26 20:18,U,2019-04-28 2:40,197768.0788,442831.3556
9199,3190000,3.19E+17,2011-02-09,1,영업/정상,0,정상,02-817-8172,서울특별시 동작구 상도1동 261,서울특별시 동작구 상도로 315 (상도1동),6970,정겨운동물병원,2020-07-14 14:40,U,2020-07-16 2:40,195574.4601,444203.2744
9200,3220000,3.22E+17,2010-09-08,1,영업/정상,0,정상,02-3445-7275,서울특별시 강남구 청담동 132-19 정화빌딩,"서울특별시 강남구 영동대로 708, 정화빌딩 4층 (청담동)",6075,일마레 동물 메디컬 센터,2021-09-14 16:56,U,2021-09-16 2:40,204979.056,446545.9754
9201,3220000,3.22E+17,2012-12-24,1,영업/정상,0,정상,556-7588,서울특별시 강남구 대치동 649 1층,서울특별시 강남구 남부순환로 2911-1 (대치동),6280,래이동물의료센터,2022-07-05 13:35,U,2022-07-07 2:40,205037.1489,443391.3084
9202,3090000,3.09E+17,2005-10-21,1,영업/정상,0,정상,955-2882,서울특별시 도봉구 방학동 731 한화아파트 상가 105호,"서울특별시 도봉구 방학로 187, 105호 (방학동, 한화아파트 상가)",1383,유현동물병원,2020-07-15 17:17,U,2020-07-17 2:40,202728.5068,462100.9149
9203,3190000,3.19E+17,2011-12-07,1,영업/정상,0,정상,02-593-8275,서울특별시 동작구 사당동 148-9 1층 및 2층,"서울특별시 동작구 사당로 289, 1층 및 2층 (사당동)",7008,굿파파 24시 반려동물건강검진센터,2020-09-28 17:19,U,2020-09-30 2:40,198128.4978,442514.2025
9204,3190000,3.19E+17,2012-01-18,1,영업/정상,0,정상,02-813-4567,서울특별시 동작구 흑석동 335-1번지,"서울특별시 동작구 흑석한강로 2, 1층 105호 (흑석동)",6979,나무동물병원,2013-12-12 19:21,I,2018-08-31 23:59,196966.286,444931.7713
9205,3190000,3.19E+17,2012-02-14,1,영업/정상,0,정상,02-823-7500,서울특별시 동작구 상도동 34-18번지 1층 및 2층,"서울특별시 동작구 상도로 262, 1층 및 2층 (상도동)",6965,우리아이동물병원,2015-05-04 10:10,I,2018-08-31 23:59,195234.7414,444628.238
9206,3190000,3.19E+17,2012-06-20,1,영업/정상,0,정상,02-822-0275,서울특별시 동작구 흑석동 6-5번지,서울특별시 동작구 현충로 92 (흑석동),6979,흑석24시동물병원,2020-03-19 14:33,U,2020-03-21 2:40,196748.112,445093.0709
9207,3150000,3.15E+17,2002-12-05,1,영업/정상,0,정상,3665-5982,서울특별시 강서구 내발산동 655-12,"서울특별시 강서구 강서로 333, 104호 105호 (내발산동)",7632,박동물병원,2023-02-28 17:53,U,2023-03-03 2:40,185521.3682,450368.3634
9208,3150000,3.15E+17,2002-12-05,1,영업/정상,0,정상,2608-0973,서울특별시 강서구 화곡동 861-8번지 9통2반,"서울특별시 강서구 곰달래로 199 (화곡동, 고득영동물병원)",7749,고득영동물병원,2015-08-03 10:14,I,2018-08-31 23:59,187118.3474,447697.8519
9209,3150000,3.15E+17,2002-12-05,1,영업/정상,0,정상,2602-7582,서울특별시 강서구 화곡동 904번지 8통8반 목동신시가지아파트 405동 805호,"서울특별시 강서구 화곡로 143 (화곡동, 충효빌딩)",7714,우장동물병원,2019-03-07 16:47,U,2019-03-09 2:40,185582.0072,448778.3567
9210,3150000,3.15E+17,2002-12-05,1,영업/정상,0,정상,2691-5900,서울특별시 강서구 화곡동 421-23번지,"서울특별시 강서구 곰달래로15길 46 (화곡동, 강서동물병원)",7771,강서동물병원,2019-05-01 9:59,U,2019-05-03 2:40,185747.7315,447787.1484
9211,3130000,3.13E+17,1995-07-06,1,영업/정상,0,정상,02-333-9558,서울특별시 마포구 서교동 395-44,서울특별시 마포구 양화로 68 (서교동),4044,뉴욕종합동물병원,2021-07-02 15:17,U,2021-07-04 2:40,192513.4241,449835.2288
9212,3130000,3.13E+17,1996-01-08,1,영업/정상,0,정상,02-707-2340,서울특별시 마포구 대흥동 337-41,서울특별시 마포구 대흥로 48 (대흥동),4159,용강동물병원,2021-07-02 15:19,U,2021-07-04 2:40,194584.8711,449177.7908
9213,3130000,3.13E+17,1997-12-13,1,영업/정상,0,정상,02-717-7571,서울특별시 마포구 노고산동 1-67,서울특별시 마포구 신촌로 154 (노고산동),4104,디엔씨동물병원,2021-07-02 15:19,U,2021-07-04 2:40,194862.5593,450454.6967
9214,3130000,3.13E+17,1998-01-06,1,영업/정상,0,정상,02-364-3517,서울특별시 마포구 아현동 331-11,서울특별시 마포구 신촌로 248 (아현동),4115,월드펫동물병원,2021-09-28 17:39,U,2021-09-30 2:40,195806.5336,450529.1465
9215,3130000,3.13E+17,2000-02-11,1,영업/정상,0,정상,02-325-2026,서울특별시 마포구 합정동 411-18,서울특별시 마포구 독막로 45 (합정동),4047,홍익동물종합병원,2022-04-01 10:23,U,2022-04-03 2:40,192718.1144,449540.2317
9216,3130000,3.13E+17,2000-08-31,1,영업/정상,0,정상,02-332-0175,서울특별시 마포구 망원동 386-2 망원 양경회관,"서울특별시 마포구 월드컵로 65, 망원 양경회관 (망원동)",4018,망원동물종합병원,2021-07-02 15:20,U,2021-07-04 2:40,192050.4931,450289.2569
9217,3090000,3.09E+17,2002-11-26,1,영업/정상,0,정상,3491-4748,서울특별시 도봉구 방학동 665-11번지 2통6반 삼익세라믹아파트 105동 503호,서울특별시 도봉구 방학로 162 (방학동),1356,가나동물병원,2015-10-21 10:08,I,2018-08-31 23:59,202939.2188,462258.9036
9218,3080000,3.08E+17,1992-08-18,1,영업/정상,0,정상,989-9552,서울특별시 강북구 미아동 734-258 백운M빌딩,"서울특별시 강북구 삼양로 190, 백운M빌딩 1층 (미아동)",1174,삼양동물병원,2020-09-01 16:06,U,2020-09-03 2:40,201780.553,457611.141
9219,3080000,3.08E+17,1995-09-06,1,영업/정상,0,정상,982-8698,서울특별시 강북구 미아동 98-39번지,서울특별시 강북구 도봉로 88 (미아동),1165,중앙동물병원,2019-03-08 9:25,U,2019-03-10 2:40,202614.0721,457187.9509
9220,3080000,3.08E+17,1997-08-18,1,영업/정상,0,정상,907-1565,서울특별시 강북구 수유동 47-69,서울특별시 강북구 덕릉로 79 (수유동),1081,동물병원 위드,2023-02-17 16:30,U,2023-02-19 2:40,201926.5046,459160.7636
9221,3220000,3.22E+17,2013-08-18,1,영업/정상,0,정상,574-7533,서울특별시 강남구 청담동 86 5층,"서울특별시 강남구 선릉로 806, 5층 (청담동)",6014,이안동물의학센터(청담점),2023-03-24 9:10,U,2023-03-26 2:40,203432.5185,446848.2841
9222,3080000,3.08E+17,1999-01-07,1,영업/정상,0,정상,991-4304,서울특별시 강북구 수유동 319-12 삼흥연립,서울특별시 강북구 삼양로123길 6-12 (수유동),1029,사랑동물병원,2020-11-04 14:30,U,2020-11-06 2:40,201283.6734,460332.254
9223,3080000,3.08E+17,2002-04-11,1,영업/정상,0,정상,999-9110,서울특별시 강북구 수유동 252-199,서울특별시 강북구 노해로 94 (수유동),1051,현대종합동물병원,2023-02-27 13:45,U,2023-03-01 2:40,201963.3153,460155.6488
9224,3170000,3.17E+17,2007-04-05,1,영업/정상,0,정상,805-2825,서울특별시 금천구 독산동 1077-31번지,서울특별시 금천구 시흥대로 276 (독산동),8623,파랑새동물병원,2019-10-10 11:30,U,2019-10-12 2:40,191042.1972,439576.5145
9225,3150000,3.15E+17,2008-06-04,1,영업/정상,0,정상,2694-4821,서울특별시 강서구 화곡동 1059-51번지,"서울특별시 강서구 화곡로 205 (화곡동, 대한동물병원)",7696,대한동물병원,2016-03-10 15:19,I,2018-08-31 23:59,186065.9752,449079.6699
9226,3220000,3.22E+17,2017-04-05,1,영업/정상,0,정상,02-555-6835,서울특별시 강남구 대치동 903-12번지 한상빌딩,"서울특별시 강남구 역삼로 459, 한상빌딩 1층 (대치동)",6195,원동물병원,2020-04-08 15:22,U,2020-04-10 2:40,204998.9414,444519.1994
9227,3220000,3.22E+17,2003-07-19,1,영업/정상,0,정상,02-3412-0067,서울특별시 강남구 일원동 684 남경빌딩 1층,"서울특별시 강남구 일원로 35, 남경빌딩 1층 (일원동)",6343,서경석동물병원,2023-03-17 13:36,U,2023-03-19 2:40,207112.1957,443163.1019
9228,3220000,3.22E+17,2017-07-14,1,영업/정상,0,정상,02-540-6303,"서울특별시 강남구 신사동 660-7번지 1층,2층","서울특별시 강남구 압구정로 332 (신사동, 1층,2층)",6018,압구정메이트동물병원,2019-01-17 18:18,U,2019-01-19 2:40,203273.5153,447329.9537
9229,3220000,3.22E+17,2017-08-17,1,영업/정상,0,정상,02-562-7582,서울특별시 강남구 역삼동 727-8 1층,"서울특별시 강남구 논현로 416, 1층 (역삼동, 운기빌딩)",6224,24시SNC동물메디컬센터,2022-08-18 9:55,U,2022-08-20 2:40,203372.0362,443913.7293
9230,3220000,3.22E+17,2017-09-01,1,영업/정상,0,정상,02-577-7582,서울특별시 강남구 개포동 1259-4번지 101호,"서울특별시 강남구 개포로 243, 101호 (개포동, 흥진빌딩)",6306,나은동물병원,2019-01-17 16:32,U,2019-01-19 2:40,204275.9177,441887.674
9231,3190000,3.19E+17,2013-03-11,1,영업/정상,0,정상,02-812-7512,서울특별시 동작구 상도동 486-7,"서울특별시 동작구 상도로 353, 1층 (상도동)",6977,상도힐링동물병원,2020-10-15 10:02,U,2020-10-17 2:40,195791.5575,443898.9174
9232,3190000,3.19E+17,2013-07-17,1,영업/정상,0,정상,02-3280-7975,서울특별시 동작구 대방동 401-21,"서울특별시 동작구 상도로 16, 1층 (대방동)",7055,보라매웰종합동물병원,2023-01-12 20:44,U,2023-01-14 2:40,193055.3194,444170.2709
9233,3190000,3.19E+17,2014-10-06,1,영업/정상,0,정상,02-812-8275,서울특별시 동작구 상도동 22-151,"서울특별시 동작구 상도로31길 87, 2층 (상도동)",6921,지엔동물병원,2022-03-16 12:21,U,2022-03-18 2:40,195168.1305,444775.9775
9234,3190000,3.19E+17,2018-01-03,1,영업/정상,0,정상,02-3280-8275,서울특별시 동작구 상도동 27-12 성은빌딩,"서울특별시 동작구 상도로 214, 성은빌딩 1층 (상도동)",6964,유케어종합동물병원,2023-03-10 17:39,U,2023-03-12 2:40,194835.7622,444759.1576
9235,3150000,3.15E+17,2003-01-15,1,영업/정상,0,정상,3663-7584,서울특별시 강서구 가양동 1480-5번지 10통7반 이스타빌1 502호,"서울특별시 강서구 양천로57길 10-20 (가양동, 이스타빌Ⅰ)",7526,해맑은동물병원,2019-03-07 16:39,U,2019-03-09 2:40,186943.8856,451159.5135
9236,3220000,3.22E+17,2017-09-29,1,영업/정상,0,정상,02-583-7582,서울특별시 강남구 삼성동 160-21번지 3층,"서울특별시 강남구 봉은사로104길 10, 3층 (삼성동, 동화빌딩)",6170,아크리스동물의료센터,2020-04-02 17:32,U,2020-04-04 2:40,205401.1467,445724.8101
9237,3220000,3.22E+17,2017-11-10,1,영업/정상,0,정상,02-566-8211,"서울특별시 강남구 대치동 909-5 1,2층","서울특별시 강남구 역삼로 426, 1,2층 (대치동)",6200,서울동물의료센터,2022-09-29 13:04,U,2022-10-01 2:40,204673.5882,444341.5583
9238,3220000,3.22E+17,2017-12-06,1,영업/정상,0,정상,02-569-7582,서울특별시 강남구 역삼동 766-20 역삼프라자,"서울특별시 강남구 도곡로51길 4, 역삼프라자 1층 (역삼동)",6218,24시OK동물병원,2021-08-20 11:29,U,2021-08-22 2:40,204335.0708,443709.2833
9239,3220000,3.22E+17,2010-03-11,1,영업/정상,0,정상,02-3442-5554,서울특별시 강남구 논현동 122-20 1층,"서울특별시 강남구 학동로6길 18, 1층 (논현동)",6110,그레이스 동물병원,2022-09-08 10:27,U,2022-09-10 2:40,202069.8494,445376.0452
9240,3220000,3.22E+17,2014-04-04,1,영업/정상,0,정상,02-6925-7021,서울특별시 강남구 청담동 47 노블레스타워,"서울특별시 강남구 삼성로133길 3, 노블레스타워 지하1층 (청담동)",6068,아이윌24시동물병원,2022-12-27 15:53,U,2022-12-29 2:40,204279.0565,446380.7971
9241,3220000,3.22E+17,2011-06-28,1,영업/정상,0,정상,514-7582,서울특별시 강남구 논현동 234-26번지 상하빌딩 1층,"서울특별시 강남구 봉은사로 205, 상하빌딩 1층 (논현동)",6109,강남동물병원,2019-03-07 9:28,U,2019-03-09 2:40,202977.4966,445062.8489
9242,3220000,3.22E+17,2011-07-27,1,영업/정상,0,정상,512-3331,서울특별시 강남구 삼성동 90-8 스타빌딩,"서울특별시 강남구 영동대로 630, 스타빌딩 (삼성동)",6081,중앙동물메디컬센터,2023-03-03 14:29,U,2023-03-05 2:40,205189.3375,446031.4616
9243,3150000,3.15E+17,2002-12-05,1,영업/정상,0,정상,2608-0234,서울특별시 강서구 화곡동 425-1번지 8통6반 청구빌라 301호,"서울특별시 강서구 강서로 45 (화곡동, 미래동물병원)",7774,미래동물병원,2019-04-29 10:07,U,2019-05-01 2:40,185891.0988,447597.6455
9244,3150000,3.15E+17,2002-12-05,1,영업/정상,0,정상,3665-7582,서울특별시 강서구 염창동 244-26번지,"서울특별시 강서구 양천로 651, 1층 (염창동)",7544,염창제일동물병원,2019-03-07 14:18,U,2019-03-09 2:40,188426.3767,450097.9649
9245,3150000,3.15E+17,2002-12-13,1,영업/정상,0,정상,2652-7515,서울특별시 강서구 화곡동 772-71번지 신진통상빌딩,"서울특별시 강서구 등촌로 55, 신진통상빌딩 (화곡동)",7741,서울플러스종합동물병원,2019-03-07 15:17,U,2019-03-09 2:40,187845.6075,448071.203
9246,3080000,3.08E+17,2013-02-22,1,영업/정상,0,정상,02-983-7000,서울특별시 강북구 미아동 777-3,서울특별시 강북구 삼양로 252 (미아동),1122,봉식동물병원,2020-11-05 11:18,U,2020-11-07 2:40,201561.6721,458168.0862
9247,3240000,3.24E+17,2010-04-30,1,영업/정상,0,정상,02-484-5252,,서울특별시 강동구 풍성로 145 (성내동),5388,성내동물병원,2023-02-17 13:38,U,2023-02-19 2:40,,
9248,3130000,3.13E+17,2003-12-08,1,영업/정상,0,정상,02-3142-0008,서울특별시 마포구 망원동 378-3,서울특별시 마포구 월드컵로 73 (망원동),4013,동물사랑동물병원,2021-07-02 15:22,U,2021-07-04 2:40,192005.6426,450350.4873
9249,3080000,3.08E+17,2007-10-23,1,영업/정상,0,정상,980-2340,"서울특별시 강북구 미아동 813번지 지층 1-2, 1-3호 110동","서울특별시 강북구 삼양로19길 25, 110동 지층 1-2,1-3호 (미아동, 삼성래미안트리베라1차아파트)",1200,삼성동물병원,2019-03-08 9:50,U,2019-03-10 2:40,201760.4338,456845.3738
9250,3080000,3.08E+17,2014-02-06,1,영업/정상,0,정상,02-987-7588,서울특별시 강북구 미아동 839-223번지 1층,"서울특별시 강북구 솔샘로 203-2, 1층 (미아동)",1187,스마트 동물병원,2019-03-08 9:57,U,2019-03-10 2:40,201285.4082,457551.3736
9251,3160000,3.16E+17,2007-06-08,1,영업/정상,0,정상,861-0075,서울특별시 구로구 구로동 722-4,서울특별시 구로구 구로동로 111-1 (구로동),8316,푸른동물병원,2022-01-05 14:26,U,2022-01-07 2:40,189698.6269,442939.027
9252,3080000,3.08E+17,2004-11-01,1,영업/정상,0,정상,990-7588,서울특별시 강북구 번동 471-1,서울특별시 강북구 도봉로98길 56 (번동),1060,동물을사랑하는사람들,2023-02-13 16:25,U,2023-02-15 2:40,202821.8956,459831.8597
9253,3080000,3.08E+17,2004-12-08,1,영업/정상,0,정상,985-7525,서울특별시 강북구 번동 309번지 덕수빌딩 1층,"서울특별시 강북구 오현로 194 (번동, 덕수빌딩 1층)",1224,강북동물병원,2019-03-08 9:48,U,2019-03-10 2:40,203452.5425,458496.3478
